mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,param_gamma,param_degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0008428096771240234,0.0004290820963151703,0.0010013580322265625,0.0003159076222690678,1.0,rbf,0.01,,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.9361111111111111,0.9683720930232558,0.9683720930232558,0.9678030303030303,1.0,0.9681316654921306,0.02020460471801538,7,0.976177964617271,0.9761224489795919,0.9803158122431321,0.976427584618927,0.9723256049700955,0.9762738830858033,0.0025291045132321693
0.0012064456939697265,0.0004093452847808197,0.0015053749084472656,0.0004497696068144365,1.0,rbf,0.1,,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.9208897041962852,0.9392857142857143,0.9377289377289377,0.9683720930232558,1.0,0.9532552898468385,0.02791893067983772,23,0.9920930232558139,0.9881395449871837,0.984285056412618,0.996079219865286,0.9881894873458793,0.989757266373356,0.004011057007442084
0.0024024009704589843,0.0003745202285180269,0.0019094467163085938,0.0003667050557225171,1.0,rbf,1,,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.38392857142857145,0.38181818181818183,0.38738738738738737,0.38738738738738737,0.38738738738738737,0.3855817830817831,0.0023099101266909018,97,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0008028030395507812,0.0004014043236904408,0.001260232925415039,0.0003314168981513558,10.0,rbf,scale,,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf'}",0.9372727272727273,0.9529411764705882,0.9840487919305654,0.9367441860465117,1.0,0.9622013763440785,0.025539392718530958,13,0.9960547118634234,0.9921098265895953,0.9881894873458793,0.996079219865286,0.992142528206309,0.9929151547740986,0.0029477301287106693
0.001002025604248047,2.6134852611627047e-06,0.0013662815093994141,0.0003717260090494178,10.0,rbf,auto,,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",0.9372727272727273,0.9529411764705882,0.9840487919305654,0.9367441860465117,0.9843137254901961,0.9590641214421177,0.021318119499783263,16,0.9960547118634234,0.9921098265895953,0.9881894873458793,0.996079219865286,0.992142528206309,0.9929151547740986,0.0029477301287106693
0.0008167743682861329,0.0004092294556231633,0.0009030342102050781,0.0004941823443404288,10.0,rbf,0.001,,"{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}",0.9361111111111111,0.9683720930232558,0.9683720930232558,0.9840487919305654,1.0,0.9713808178176375,0.021173531674494518,2,0.9841860465116279,0.9681632653061224,0.9803158122431321,0.976427584618927,0.9724421371403851,0.9763069691640389,0.0056466285492592075
0.0010014057159423828,0.00031547372689512746,0.0014016151428222657,0.0004909956444681013,10.0,rbf,0.01,,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.9372727272727273,0.9843137254901961,0.9683720930232558,0.9840487919305654,1.0,0.9748014675433488,0.021263608821449228,1,0.9881144854708325,0.9921098265895953,0.984285056412618,0.992142528206309,0.9802325749786396,0.9873768943315989,0.004609917904031716
0.0009029865264892578,0.0008030061284788937,0.001806640625,0.0006831771389205365,10.0,rbf,0.1,,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.9041666666666667,0.8931537598204264,0.9529411764705882,0.9529411764705882,0.9843137254901961,0.9375033009836932,0.03390010274484784,34,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0020540237426757814,0.0006765432313095966,0.002062416076660156,0.0009087242820808238,10.0,rbf,1,,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.38392857142857145,0.38181818181818183,0.38738738738738737,0.38738738738738737,0.38738738738738737,0.3855817830817831,0.0023099101266909018,97,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0011016845703125,0.0006633725811985592,0.0011028766632080079,0.00020089633323733583,100.0,rbf,scale,,"{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}",0.9372727272727273,0.9227097067515344,0.9840487919305654,0.9356060606060606,0.9843137254901961,0.9527902024102168,0.026121848745583084,24,1.0,1.0,1.0,1.0,1.0,1.0,0.0
