timestamp,phase,process_cpu_percent,system_cpu_percent,process_ram_mb,system_ram_percent,available_ram_mb,gpu_utilization_percent,gpu_memory_used_mb,gpu_memory_total_mb
2026-06-17T10:42:53.785546+00:00,qsvm_optuna_search,100.0,3.8,319.64453125,52.4,15531.24609375,0.0,3381.6328125,8188.0
2026-06-17T10:42:54.802021+00:00,qsvm_optuna_search,96.6,5.2,319.90234375,52.3,15551.70703125,0.0,3381.6328125,8188.0
2026-06-17T10:42:55.823716+00:00,qsvm_optuna_search,103.3,6.1,320.19921875,52.5,15502.69140625,0.0,3381.6328125,8188.0
2026-06-17T10:42:56.854028+00:00,qsvm_optuna_search,100.1,8.0,320.2890625,52.5,15471.5,3.0,3381.6328125,8188.0
2026-06-17T10:42:57.913930+00:00,qsvm_optuna_search,88.6,10.3,321.0546875,52.4,15533.24609375,0.0,3381.6328125,8188.0
2026-06-17T10:42:58.972297+00:00,qsvm_optuna_search,100.2,4.6,322.08984375,52.3,15552.19140625,0.0,3381.6328125,8188.0
2026-06-17T10:43:00.032573+00:00,qsvm_optuna_search,100.0,3.7,323.140625,52.3,15550.51171875,0.0,3381.6328125,8188.0
2026-06-17T10:43:01.060913+00:00,qsvm_optuna_search,102.8,4.7,324.21484375,52.3,15544.3515625,0.0,3381.6328125,8188.0
2026-06-17T10:43:02.095986+00:00,qsvm_optuna_search,97.3,3.8,325.234375,52.3,15547.203125,0.0,3381.6328125,8188.0
2026-06-17T10:43:03.140719+00:00,qsvm_optuna_search,100.0,4.4,326.25390625,52.3,15546.7109375,0.0,3381.6328125,8188.0
2026-06-17T10:43:04.191105+00:00,qsvm_optuna_search,100.1,4.1,327.26953125,52.3,15550.05078125,0.0,3381.6328125,8188.0
2026-06-17T10:43:05.238058+00:00,qsvm_optuna_search,99.9,4.2,328.2890625,52.3,15545.84765625,3.0,3381.6328125,8188.0
2026-06-17T10:43:06.284830+00:00,qsvm_optuna_search,92.4,4.0,317.96875,52.3,15550.27734375,0.0,3381.6328125,8188.0
2026-06-17T10:43:07.306104+00:00,qsvm_optuna_search,99.7,4.4,317.984375,52.3,15555.83203125,0.0,3381.6328125,8188.0
2026-06-17T10:43:08.330657+00:00,qsvm_optuna_search,100.2,4.0,318.015625,52.3,15552.546875,0.0,3381.6328125,8188.0
2026-06-17T10:43:09.349067+00:00,qsvm_optuna_search,89.3,5.3,318.015625,52.3,15547.421875,0.0,3381.6328125,8188.0
2026-06-17T10:43:10.371006+00:00,qsvm_optuna_search,100.0,5.9,317.5390625,52.3,15541.4453125,0.0,3381.6328125,8188.0
